"Name","Academic","EloScore","EloRank","Species","Group","Subgroup","PredatorPrimates","Predator","Dangerous"
"Vipera_aspis","One/two/three-year technical/university degree",1809.4,208,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Alligator_mississippiensis","Other",1766.6,208,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Gorilla_gorilla_gorilla","PhD and more",1814.5,208,"Gorilla_Gorilla_Gorilla","Mammal","Primate","No","No","Yes"
"Theropithecus_gelada","High school + Middle school",1728.7,209,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Malpolon_monspessulanus","High school diploma",1751.4,209,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No"
"Calloselasma rhodostoma","Kindergarten + Primary school",1648.4,209,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Laticauda_laticaudata","Master's degree",1787.6,209,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No"
"Laticauda_saintgironsi","One/two/three-year technical/university degree",1818.7,209,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Theropithecus_gelada","Other",1770.3,209,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Ursus_maritimus","PhD and more",1776.7,209,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes"
"Buprestidae","High school + Middle school",1794.5,210,"Buprestidae","Insect","Coleoptera","No","No","No"
"Vipera_aspis","High school diploma",1784,210,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Python_regius","Kindergarten + Primary school",1679.8,210,"Python_regius","Squamata","Snake","No","Yes","No"
"Laticauda_saintgironsi","Master's degree",1842.9,210,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Dendroaspis_angusticeps","One/two/three-year technical/university degree",1799.6,210,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Laticauda_saintgironsi","Other",1767.6,210,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Panthera_leo2","PhD and more",1839,210,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Alligator_mississippiensis","High school + Middle school",1809.6,211,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Vespula_germanica","High school diploma",1810.5,211,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes"
"Naja_naja","Kindergarten + Primary school",1701.6,211,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Naja_naja","Master's degree",1895.6,211,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Panthera_pardus_3","One/two/three-year technical/university degree",1821,211,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Panthera_leo","Other",1768.4,211,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Ursus_arctos_horribilis","PhD and more",1811.8,211,"Ursus_arctos_horribilis","Mammal","Ursus","Yes","No","Yes"
"Panthera_leo3","High school + Middle school",1763,212,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Buprestidae","High school diploma",1765.4,212,"Buprestidae","Insect","Coleoptera","No","No","No"
"Theropithecus_gelada","Kindergarten + Primary school",1696.6,212,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Malayopython_reticulatus","Master's degree",1853.4,212,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes"
"Crotalus_atrox","One/two/three-year technical/university degree",1812,212,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Mandrillus_sphinx2","Other",1773.7,212,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes"
"Vipera_ammodytes","PhD and more",1802.2,212,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Python_regius","High school + Middle school",1799.2,213,"Python_regius","Squamata","Snake","No","Yes","No"
"Panthera_pardus_3","High school diploma",1793.1,213,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Vipera_ammodytes","Kindergarten + Primary school",1676.6,213,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Crotalus_atrox","Master's degree",1798.4,213,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Alligator_mississippiensis","One/two/three-year technical/university degree",1844.7,213,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Vipera_ammodytes","Other",1770,213,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Crocuta_crocuta","PhD and more",1826.1,213,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes"
"Bison_bonasus2","High school + Middle school",1775.5,214,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Crotalus2","High school diploma",1840,214,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Notechis_scutatus","Kindergarten + Primary school",1685.2,214,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Python_bivittatus","Master's degree",1832.9,214,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes"
"Vipera_ammodytes","One/two/three-year technical/university degree",1817.2,214,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Iguana_iguana","Other",1810.5,214,"Iguana_iguana","Squamata","Lizard","No","No","No"
"Bison_bonasus","PhD and more",1846.9,214,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Crotalus_atrox","High school + Middle school",1827.4,215,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Bison_bonasus","High school diploma",1787.2,215,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Pan_paniscus3","Kindergarten + Primary school",1698.1,215,"Pan_panisucs","Mammal","Primate","No","Yes","No"
"Boa_constrictor","Master's degree",1818.3,215,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Pholcus_phalangioides","One/two/three-year technical/university degree",1874.9,215,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Daubentonia_madagascariensis","Other",1795.2,215,"Daubentonia_madagascariensis","Mammal","Primate","No","No","No"
"Panthera_tigris2","PhD and more",1838.4,215,"Panthera_tigris","Mammal","Felidae","Yes","No","Yes"
"Pholcus_phalangioides","High school + Middle school",1833.3,216,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Theropithecus_gelada","High school diploma",1877.8,216,"Theropithecus_gelada","Mammal","Primate","No","No","No"
"Thalassarche_cauta","Kindergarten + Primary school",1707.2,216,"Thalassarche_cauta","Bird","Bird (not Raptor)","No","No","No"
"Crotalus2","Master's degree",1838.4,216,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Malayopython_reticulatus","One/two/three-year technical/university degree",1842.9,216,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes"
"Centurio_senex","Other",1800.5,216,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Crocodylus_porosus","PhD and more",1872.4,216,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Amblyrhynchus_cristatus","High school + Middle school",1813.7,217,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No"
"Crocodylus_porosus","High school diploma",1811,217,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Dendroaspis_angusticeps","Kindergarten + Primary school",1714.4,217,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes"
"Pholcus_phalangioides","Master's degree",1878.7,217,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Crotalus2","One/two/three-year technical/university degree",1879.6,217,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes"
"Notechis_scutatus","Other",1795.8,217,"Notechis_scutatus","Squamata","Snake","No","Yes","Yes"
"Bison_bonasus2","PhD and more",1850.6,217,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Crocodylus_porosus","High school + Middle school",1804.1,218,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Pholcus_phalangioides","High school diploma",1834.5,218,"Pholcus_phalangioides","Spider","Spider","No","Yes","No"
"Mygale","Kindergarten + Primary school",1727.9,218,"Mygale","Spider","Spider","No","Yes","No"
"Vipera_aspis","Master's degree",1899.6,218,"Vipera_aspis","Squamata","Snake","No","Yes","Yes"
"Calloselasma rhodostoma","One/two/three-year technical/university degree",1865.6,218,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Naja_naja","Other",1791.5,218,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Panthera_pardus","PhD and more",1912.2,218,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes"
"Laticauda_saintgironsi","High school + Middle school",1834.1,219,"Laticauda_saintgironsi","Squamata","Snake","No","Yes","No"
"Boa_constrictor","High school diploma",1864.8,219,"Boa_constrictor","Squamata","Snake","Yes","Yes","No"
"Macronectes_halli","Kindergarten + Primary school",1759.7,219,"Macronectes_halli","Bird","Bird (not Raptor)","No","No","No"
"Alligator_mississippiensis","Master's degree",1931.9,219,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Python_bivittatus","One/two/three-year technical/university degree",1878.5,219,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes"
"Bison_bonasus2","Other",1818.7,219,"Bison_bonasus","Mammal","Ungulate","No","No","No"
"Panthera_onca3","PhD and more",1895.8,219,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Mygale","High school + Middle school",1848.8,220,"Mygale","Spider","Spider","No","Yes","No"
"Panthera_onca3","High school diploma",1958.9,220,"Panthera_onca","Mammal","Felidae","Yes","No","Yes"
"Centurio_senex","Kindergarten + Primary school",1768.8,220,"Centurio_senex","Mammal","Chiroptera","No","No","No"
"Vipera_ammodytes","Master's degree",1917.3,220,"Vipera_ammodytes","Squamata","Snake","No","Yes","Yes"
"Naja_naja","One/two/three-year technical/university degree",1952.9,220,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Panthera_leo3","Other",1828.1,220,"Panthera_leo","Mammal","Felidae","Yes","No","Yes"
"Naja_naja","PhD and more",1983.8,220,"Naja_naja","Squamata","Snake","No","Yes","Yes"
"Calloselasma rhodostoma","High school + Middle school",1967,221,"Calloselasma_rhodostoma","Squamata","Snake","No","Yes","Yes"
"Alligator_mississippiensis","High school diploma",2013.6,221,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Crocodylus_porosus","Master's degree",2002.9,221,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Crocodylus_porosus","One/two/three-year technical/university degree",1991,221,"Crocodylus_porosus","Squamata","Crocodile","Yes","Yes","Yes"
"Python_regius","Other",1900.1,221,"Python_regius","Squamata","Snake","No","Yes","No"
"Alligator_mississippiensis","PhD and more",2055.8,221,"Alligator_mississippiensis","Squamata","Crocodile","Yes","Yes","Yes"
"Asio_flammeus","Kindergarten + Primary school",NA,NA,"Asio_flammeus","Bird","Raptor","No","Yes","No"
